episode,reward,success,epsilon,steps
2663,1.0,1,0.05,11
2664,0.0,1,0.05,35
2665,0.0,1,0.05,42
2666,1.0,1,0.05,32
2667,1.0,1,0.05,36
2668,0.0,1,0.05,12
2669,1.0,1,0.05,64
2670,1.0,1,0.05,17
2671,0.0,1,0.05,16
2672,1.0,1,0.05,53
2673,0.0,1,0.05,13
2674,1.0,1,0.05,44
2675,0.0,1,0.05,7
2676,0.0,1,0.05,68
2677,0.0,1,0.05,100
2678,1.0,1,0.05,28
2679,0.0,1,0.05,24
2680,0.0,1,0.05,45
2681,1.0,1,0.05,31
2682,1.0,1,0.05,70
2683,0.0,1,0.05,12
2684,0.0,1,0.05,16
2685,1.0,1,0.05,30
2686,1.0,1,0.05,26
2687,1.0,1,0.05,14
2688,1.0,1,0.05,45
2689,1.0,1,0.05,27
2690,1.0,1,0.05,30
2691,0.0,1,0.05,29
2692,1.0,1,0.05,46
2693,1.0,1,0.05,35
2694,1.0,1,0.05,22
2695,1.0,1,0.05,35
2696,1.0,1,0.05,29
2697,1.0,1,0.05,59
2698,0.0,1,0.05,100
2699,1.0,1,0.05,19
2700,1.0,1,0.05,32
2701,0.0,1,0.05,29
2702,0.0,1,0.05,9
2703,0.0,1,0.05,17
2704,0.0,1,0.05,17
2705,1.0,1,0.05,10
2706,0.0,1,0.05,47
2707,0.0,1,0.05,100
2708,0.0,1,0.05,74
2709,0.0,1,0.05,61
2710,1.0,1,0.05,13
2711,0.0,1,0.05,51
2712,1.0,1,0.05,60
2713,1.0,1,0.05,19
2714,1.0,1,0.05,29
2715,1.0,1,0.05,32
2716,0.0,1,0.05,68
2717,0.0,1,0.05,46
2718,1.0,1,0.05,24
2719,1.0,1,0.05,12
2720,0.0,1,0.05,18
2721,1.0,1,0.05,35
2722,1.0,1,0.05,6
2723,1.0,1,0.05,28
2724,0.0,1,0.05,11
2725,0.0,1,0.05,100
2726,0.0,1,0.05,39
2727,0.0,1,0.05,28
2728,1.0,1,0.05,38
2729,0.0,1,0.05,15
2730,1.0,1,0.05,23
2731,0.0,1,0.05,7
2732,1.0,1,0.05,7
2733,1.0,1,0.05,17
2734,0.0,1,0.05,10
2735,0.0,1,0.05,23
2736,1.0,1,0.05,21
2737,0.0,1,0.05,12
2738,0.0,1,0.05,40
2739,1.0,1,0.05,44
2740,0.0,1,0.05,59
2741,1.0,1,0.05,23
2742,1.0,1,0.05,28
2743,1.0,1,0.05,22
2744,1.0,1,0.05,42
2745,0.0,1,0.05,33
2746,1.0,1,0.05,30
2747,1.0,1,0.05,13
2748,1.0,1,0.05,35
2749,0.0,1,0.05,25
2750,1.0,1,0.05,30
2751,0.0,1,0.05,27
2752,1.0,1,0.05,34
2753,1.0,1,0.05,56
2754,0.0,1,0.05,71
2755,0.0,1,0.05,63
2756,1.0,1,0.05,11
2757,1.0,1,0.05,97
2758,0.0,1,0.05,24
2759,0.0,1,0.05,23
2760,1.0,1,0.05,20
2761,0.0,1,0.05,57
2762,1.0,1,0.05,57
2763,1.0,1,0.05,47
2764,0.0,1,0.05,22
2765,1.0,1,0.05,15
2766,0.0,1,0.05,100
2767,0.0,1,0.05,71
2768,1.0,1,0.05,26
2769,0.0,1,0.05,19
2770,0.0,1,0.05,47
2771,1.0,1,0.05,41
2772,0.0,1,0.05,18
2773,1.0,1,0.05,61
2774,0.0,1,0.05,12
2775,1.0,1,0.05,27
2776,1.0,1,0.05,29
2777,1.0,1,0.05,13
2778,0.0,1,0.05,12
2779,1.0,1,0.05,20
2780,0.0,1,0.05,68
2781,1.0,1,0.05,40
2782,0.0,1,0.05,11
2783,0.0,1,0.05,100
2784,0.0,1,0.05,50
2785,0.0,1,0.05,20
2786,0.0,1,0.05,29
2787,1.0,1,0.05,12
2788,1.0,1,0.05,31
2789,0.0,1,0.05,5
2790,0.0,1,0.05,33
2791,1.0,1,0.05,35
2792,1.0,1,0.05,26
2793,1.0,1,0.05,7
2794,1.0,1,0.05,17
2795,0.0,1,0.05,19
2796,1.0,1,0.05,31
2797,1.0,1,0.05,28
2798,0.0,1,0.05,6
2799,1.0,1,0.05,29
2800,1.0,1,0.05,41
2801,0.0,1,0.05,17
2802,0.0,1,0.05,49
2803,1.0,1,0.05,22
2804,1.0,1,0.05,57
2805,0.0,1,0.05,8
2806,0.0,1,0.05,36
2807,0.0,1,0.05,70
2808,1.0,1,0.05,8
2809,1.0,1,0.05,13
2810,1.0,1,0.05,15
2811,1.0,1,0.05,21
2812,1.0,1,0.05,27
2813,0.0,1,0.05,64
2814,0.0,1,0.05,32
2815,1.0,1,0.05,46
2816,0.0,1,0.05,33
2817,0.0,1,0.05,51
2818,0.0,1,0.05,47
2819,1.0,1,0.05,46
2820,1.0,1,0.05,22
2821,1.0,1,0.05,24
2822,1.0,1,0.05,20
2823,1.0,1,0.05,26
2824,0.0,1,0.05,60
2825,0.0,1,0.05,38
2826,1.0,1,0.05,54
2827,0.0,1,0.05,19
2828,1.0,1,0.05,25
2829,1.0,1,0.05,52
2830,1.0,1,0.05,21
2831,1.0,1,0.05,27
2832,1.0,1,0.05,64
2833,0.0,1,0.05,33
2834,1.0,1,0.05,24
2835,1.0,1,0.05,68
2836,1.0,1,0.05,73
2837,1.0,1,0.05,19
2838,0.0,1,0.05,61
2839,0.0,1,0.05,100
2840,1.0,1,0.05,26
2841,0.0,1,0.05,10
2842,0.0,1,0.05,10
2843,0.0,1,0.05,13
2844,1.0,1,0.05,90
2845,1.0,1,0.05,19
2846,1.0,1,0.05,29
2847,1.0,1,0.05,15
2848,1.0,1,0.05,30
2849,1.0,1,0.05,16
2850,0.0,1,0.05,10
2851,0.0,1,0.05,21
2852,1.0,1,0.05,11
2853,0.0,1,0.05,4
2854,1.0,1,0.05,42
2855,0.0,1,0.05,7
2856,1.0,1,0.05,29
2857,1.0,1,0.05,23
2858,1.0,1,0.05,27
2859,1.0,1,0.05,48
2860,1.0,1,0.05,45
2861,0.0,1,0.05,6
2862,0.0,1,0.05,8
2863,1.0,1,0.05,50
2864,0.0,1,0.05,38
2865,1.0,1,0.05,37
2866,1.0,1,0.05,11
2867,1.0,1,0.05,65
2868,0.0,1,0.05,21
2869,1.0,1,0.05,18
2870,0.0,1,0.05,30
2871,1.0,1,0.05,22
2872,0.0,1,0.05,9
2873,0.0,1,0.05,20
2874,0.0,1,0.05,56
2875,0.0,1,0.05,56
2876,1.0,1,0.05,20
2877,1.0,1,0.05,55
2878,1.0,1,0.05,36
2879,1.0,1,0.05,44
2880,0.0,1,0.05,26
2881,0.0,1,0.05,26
2882,0.0,1,0.05,100
2883,1.0,1,0.05,33
2884,0.0,1,0.05,97
2885,0.0,1,0.05,67
2886,1.0,1,0.05,16
2887,0.0,1,0.05,97
2888,1.0,1,0.05,51
2889,1.0,1,0.05,20
2890,0.0,1,0.05,17
2891,0.0,1,0.05,17
2892,0.0,1,0.05,19
2893,1.0,1,0.05,79
2894,0.0,1,0.05,36
2895,0.0,1,0.05,19
2896,1.0,1,0.05,7
2897,0.0,1,0.05,11
2898,1.0,1,0.05,60
2899,1.0,1,0.05,13
2900,0.0,1,0.05,32
2901,1.0,1,0.05,32
2902,0.0,1,0.05,39
2903,1.0,1,0.05,19
2904,0.0,1,0.05,19
2905,0.0,1,0.05,5
2906,1.0,1,0.05,9
2907,0.0,1,0.05,6
2908,0.0,1,0.05,50
2909,1.0,1,0.05,16
2910,0.0,1,0.05,86
2911,0.0,1,0.05,19
2912,0.0,1,0.05,11
2913,0.0,1,0.05,100
2914,0.0,1,0.05,14
2915,1.0,1,0.05,37
2916,0.0,1,0.05,31
2917,1.0,1,0.05,12
2918,1.0,1,0.05,23
2919,0.0,1,0.05,12
2920,1.0,1,0.05,23
2921,1.0,1,0.05,58
2922,1.0,1,0.05,30
2923,1.0,1,0.05,13
2924,1.0,1,0.05,33
2925,0.0,1,0.05,30
2926,0.0,1,0.05,100
2927,1.0,1,0.05,34
2928,0.0,1,0.05,58
2929,1.0,1,0.05,14
2930,0.0,1,0.05,73
2931,0.0,1,0.05,68
2932,0.0,1,0.05,26
2933,0.0,1,0.05,4
2934,1.0,1,0.05,36
2935,0.0,1,0.05,29
2936,1.0,1,0.05,29
2937,0.0,1,0.05,24
2938,0.0,1,0.05,40
2939,1.0,1,0.05,66
2940,1.0,1,0.05,8
2941,0.0,1,0.05,100
2942,0.0,1,0.05,4
2943,0.0,1,0.05,96
2944,0.0,1,0.05,10
2945,1.0,1,0.05,59
2946,0.0,1,0.05,17
2947,1.0,1,0.05,25
2948,0.0,1,0.05,16
2949,1.0,1,0.05,25
2950,0.0,1,0.05,100
2951,0.0,1,0.05,2
2952,0.0,1,0.05,6
2953,0.0,1,0.05,69
2954,1.0,1,0.05,52
2955,0.0,1,0.05,28
2956,1.0,1,0.05,25
2957,1.0,1,0.05,15
2958,1.0,1,0.05,18
2959,0.0,1,0.05,6
2960,0.0,1,0.05,69
2961,1.0,1,0.05,9
2962,1.0,1,0.05,14
2963,1.0,1,0.05,23
2964,1.0,1,0.05,40
2965,1.0,1,0.05,50
2966,1.0,1,0.05,17
2967,0.0,1,0.05,72
2968,0.0,1,0.05,16
2969,1.0,1,0.05,63
2970,1.0,1,0.05,25
2971,1.0,1,0.05,41
2972,1.0,1,0.05,21
2973,1.0,1,0.05,11
2974,0.0,1,0.05,4
2975,0.0,1,0.05,27
2976,0.0,1,0.05,37
2977,1.0,1,0.05,34
2978,0.0,1,0.05,7
2979,0.0,1,0.05,5
2980,1.0,1,0.05,11
2981,1.0,1,0.05,10
2982,0.0,1,0.05,8
2983,1.0,1,0.05,19
2984,1.0,1,0.05,63
2985,1.0,1,0.05,19
2986,0.0,1,0.05,32
2987,1.0,1,0.05,52
2988,1.0,1,0.05,7
2989,0.0,1,0.05,45
2990,0.0,1,0.05,23
2991,1.0,1,0.05,53
2992,0.0,1,0.05,32
2993,0.0,1,0.05,11
2994,1.0,1,0.05,8
2995,0.0,1,0.05,100
2996,0.0,1,0.05,59
2997,0.0,1,0.05,16
2998,0.0,1,0.05,99
2999,0.0,1,0.05,23
3000,0.0,1,0.05,48
3001,0.0,1,0.05,17
3002,0.0,1,0.05,52
3003,1.0,1,0.05,41
3004,0.0,1,0.05,29
3005,1.0,1,0.05,72
3006,1.0,1,0.05,26
3007,1.0,1,0.05,13
3008,0.0,1,0.05,51
3009,1.0,1,0.05,40
3010,0.0,1,0.05,24
3011,0.0,1,0.05,46
3012,1.0,1,0.05,12
3013,1.0,1,0.05,10
3014,0.0,1,0.05,26
3015,1.0,1,0.05,26
3016,0.0,1,0.05,76
3017,0.0,1,0.05,32
3018,0.0,1,0.05,50
3019,0.0,1,0.05,67
3020,1.0,1,0.05,13
3021,0.0,1,0.05,9
3022,0.0,1,0.05,14
3023,0.0,1,0.05,32
3024,1.0,1,0.05,75
3025,1.0,1,0.05,49
3026,1.0,1,0.05,8
3027,1.0,1,0.05,91
3028,1.0,1,0.05,20
3029,0.0,1,0.05,42
3030,0.0,1,0.05,20
3031,0.0,1,0.05,100
3032,0.0,1,0.05,8
3033,1.0,1,0.05,34
3034,1.0,1,0.05,17
3035,1.0,1,0.05,14
3036,1.0,1,0.05,27
3037,0.0,1,0.05,13
3038,1.0,1,0.05,29
3039,0.0,1,0.05,51
3040,0.0,1,0.05,17
3041,0.0,1,0.05,84
3042,1.0,1,0.05,15
3043,0.0,1,0.05,57
3044,1.0,1,0.05,58
3045,1.0,1,0.05,15
3046,0.0,1,0.05,6
3047,0.0,1,0.05,57
3048,1.0,1,0.05,23
3049,1.0,1,0.05,22
3050,0.0,1,0.05,16
3051,0.0,1,0.05,24
3052,1.0,1,0.05,68
3053,1.0,1,0.05,19
3054,0.0,1,0.05,41
3055,0.0,1,0.05,24
3056,0.0,1,0.05,32
3057,0.0,1,0.05,6
3058,1.0,1,0.05,25
3059,1.0,1,0.05,18
3060,0.0,1,0.05,27
3061,0.0,1,0.05,38
3062,1.0,1,0.05,34
3063,0.0,1,0.05,40
3064,1.0,1,0.05,11
3065,1.0,1,0.05,18
3066,1.0,1,0.05,67
3067,1.0,1,0.05,76
3068,0.0,1,0.05,50
3069,1.0,1,0.05,61
3070,0.0,1,0.05,32
3071,1.0,1,0.05,78
3072,1.0,1,0.05,44
3073,0.0,1,0.05,21
3074,1.0,1,0.05,40
3075,1.0,1,0.05,43
3076,1.0,1,0.05,8
3077,0.0,1,0.05,18
3078,0.0,1,0.05,50
3079,1.0,1,0.05,58
3080,0.0,1,0.05,69
3081,1.0,1,0.05,67
3082,0.0,1,0.05,39
3083,0.0,1,0.05,9
3084,0.0,1,0.05,92
3085,0.0,1,0.05,38
3086,1.0,1,0.05,73
3087,0.0,1,0.05,25
3088,1.0,1,0.05,19
3089,1.0,1,0.05,26
3090,1.0,1,0.05,39
3091,1.0,1,0.05,40
3092,1.0,1,0.05,12
3093,1.0,1,0.05,17
3094,1.0,1,0.05,17
3095,1.0,1,0.05,19
3096,1.0,1,0.05,17
3097,1.0,1,0.05,8
3098,1.0,1,0.05,48
3099,0.0,1,0.05,61
3100,0.0,1,0.05,100
3101,1.0,1,0.05,11
3102,1.0,1,0.05,70
3103,1.0,1,0.05,61
3104,1.0,1,0.05,98
3105,0.0,1,0.05,100
3106,1.0,1,0.05,27
3107,1.0,1,0.05,70
3108,0.0,1,0.05,30
3109,1.0,1,0.05,26
3110,1.0,1,0.05,42
3111,1.0,1,0.05,11
3112,0.0,1,0.05,2
3113,0.0,1,0.05,21
3114,0.0,1,0.05,6
3115,0.0,1,0.05,42
3116,0.0,1,0.05,7
3117,1.0,1,0.05,31
3118,1.0,1,0.05,42
3119,1.0,1,0.05,9
3120,0.0,1,0.05,15
3121,1.0,1,0.05,33
3122,1.0,1,0.05,43
3123,1.0,1,0.05,22
3124,1.0,1,0.05,54
3125,1.0,1,0.05,21
3126,0.0,1,0.05,15
3127,1.0,1,0.05,19
3128,1.0,1,0.05,9
3129,0.0,1,0.05,37
3130,1.0,1,0.05,76
3131,1.0,1,0.05,25
3132,1.0,1,0.05,29
3133,0.0,1,0.05,100
3134,1.0,1,0.05,26
3135,1.0,1,0.05,22
3136,1.0,1,0.05,20
3137,1.0,1,0.05,24
3138,0.0,1,0.05,44
3139,0.0,1,0.05,63
3140,0.0,1,0.05,7
3141,1.0,1,0.05,24
3142,1.0,1,0.05,81
3143,1.0,1,0.05,57
3144,1.0,1,0.05,40
3145,1.0,1,0.05,46
3146,0.0,1,0.05,61
3147,1.0,1,0.05,55
3148,1.0,1,0.05,21
3149,0.0,1,0.05,13
3150,0.0,1,0.05,21
3151,1.0,1,0.05,40
3152,1.0,1,0.05,12
3153,0.0,1,0.05,38
3154,0.0,1,0.05,9
3155,1.0,1,0.05,39
3156,1.0,1,0.05,21
3157,1.0,1,0.05,13
3158,1.0,1,0.05,60
3159,1.0,1,0.05,17
3160,1.0,1,0.05,20
3161,1.0,1,0.05,16
3162,0.0,1,0.05,14
3163,1.0,1,0.05,13
3164,1.0,1,0.05,14
3165,1.0,1,0.05,28
3166,0.0,1,0.05,9
3167,0.0,1,0.05,45
3168,0.0,1,0.05,100
3169,0.0,1,0.05,8
3170,0.0,1,0.05,32
3171,1.0,1,0.05,33
3172,1.0,1,0.05,49
3173,1.0,1,0.05,20
3174,0.0,1,0.05,28
3175,1.0,1,0.05,47
3176,1.0,1,0.05,29
3177,1.0,1,0.05,70
3178,1.0,1,0.05,22
3179,0.0,1,0.05,27
3180,0.0,1,0.05,59
3181,0.0,1,0.05,9
3182,0.0,1,0.05,16
3183,1.0,1,0.05,17
3184,0.0,1,0.05,12
3185,1.0,1,0.05,60
3186,1.0,1,0.05,43
3187,1.0,1,0.05,15
3188,1.0,1,0.05,13
3189,1.0,1,0.05,19
3190,1.0,1,0.05,75
3191,0.0,1,0.05,71
3192,1.0,1,0.05,15
3193,0.0,1,0.05,53
3194,1.0,1,0.05,10
3195,0.0,1,0.05,73
3196,1.0,1,0.05,58
3197,1.0,1,0.05,41
3198,1.0,1,0.05,51
3199,0.0,1,0.05,14
3200,1.0,1,0.05,23
3201,1.0,1,0.05,65
3202,1.0,1,0.05,21
3203,0.0,1,0.05,88
3204,0.0,1,0.05,43
3205,1.0,1,0.05,77
3206,1.0,1,0.05,33
3207,0.0,1,0.05,35
3208,1.0,1,0.05,16
3209,1.0,1,0.05,27
3210,0.0,1,0.05,100
3211,0.0,1,0.05,8
3212,0.0,1,0.05,34
3213,1.0,1,0.05,67
3214,1.0,1,0.05,21
3215,0.0,1,0.05,93
3216,1.0,1,0.05,25
3217,0.0,1,0.05,10
3218,0.0,1,0.05,2
3219,0.0,1,0.05,17
3220,0.0,1,0.05,28
3221,0.0,1,0.05,17
3222,1.0,1,0.05,12
3223,0.0,1,0.05,14
3224,0.0,1,0.05,22
3225,0.0,1,0.05,42
3226,1.0,1,0.05,31
3227,0.0,1,0.05,54
3228,1.0,1,0.05,19
3229,0.0,1,0.05,29
3230,1.0,1,0.05,37
3231,1.0,1,0.05,11
3232,1.0,1,0.05,39
3233,0.0,1,0.05,31
3234,1.0,1,0.05,32
3235,0.0,1,0.05,11
3236,1.0,1,0.05,12
3237,0.0,1,0.05,29
3238,1.0,1,0.05,32
3239,1.0,1,0.05,11
3240,1.0,1,0.05,28
3241,1.0,1,0.05,14
3242,1.0,1,0.05,62
3243,0.0,1,0.05,8
3244,0.0,1,0.05,13
3245,1.0,1,0.05,29
3246,1.0,1,0.05,14
3247,0.0,1,0.05,60
3248,0.0,1,0.05,56
3249,1.0,1,0.05,48
3250,0.0,1,0.05,15
3251,1.0,1,0.05,18
3252,0.0,1,0.05,9
3253,1.0,1,0.05,24
3254,1.0,1,0.05,21
3255,1.0,1,0.05,18
3256,1.0,1,0.05,20
3257,0.0,1,0.05,55
3258,0.0,1,0.05,62
3259,0.0,1,0.05,26
3260,0.0,1,0.05,21
3261,0.0,1,0.05,16
3262,0.0,1,0.05,26
3263,0.0,1,0.05,43
3264,1.0,1,0.05,16
3265,0.0,1,0.05,70
3266,1.0,1,0.05,24
3267,1.0,1,0.05,45
3268,1.0,1,0.05,76
3269,0.0,1,0.05,48
3270,0.0,1,0.05,41
3271,1.0,1,0.05,29
3272,0.0,1,0.05,13
3273,1.0,1,0.05,37
3274,1.0,1,0.05,21
3275,0.0,1,0.05,43
3276,0.0,1,0.05,9
3277,1.0,1,0.05,63
3278,0.0,1,0.05,9
3279,0.0,1,0.05,11
3280,1.0,1,0.05,36
3281,0.0,1,0.05,35
3282,1.0,1,0.05,70
3283,1.0,1,0.05,22
3284,1.0,1,0.05,67
3285,1.0,1,0.05,24
3286,1.0,1,0.05,14
3287,1.0,1,0.05,32
3288,0.0,1,0.05,8
3289,1.0,1,0.05,29
3290,0.0,1,0.05,33
3291,0.0,1,0.05,9
3292,1.0,1,0.05,73
3293,0.0,1,0.05,16
3294,0.0,1,0.05,100
3295,0.0,1,0.05,10
3296,0.0,1,0.05,98
3297,0.0,1,0.05,29
3298,0.0,1,0.05,33
3299,0.0,1,0.05,57
3300,1.0,1,0.05,27
3301,1.0,1,0.05,25
3302,0.0,1,0.05,16
3303,1.0,1,0.05,74
3304,1.0,1,0.05,43
3305,0.0,1,0.05,24
3306,0.0,1,0.05,26
3307,0.0,1,0.05,9
3308,0.0,1,0.05,17
3309,1.0,1,0.05,94
3310,1.0,1,0.05,32
3311,1.0,1,0.05,14
3312,0.0,1,0.05,11
3313,1.0,1,0.05,9
3314,1.0,1,0.05,20
3315,0.0,1,0.05,75
3316,1.0,1,0.05,20
3317,1.0,1,0.05,43
3318,1.0,1,0.05,19
3319,1.0,1,0.05,23
3320,1.0,1,0.05,26
3321,0.0,1,0.05,33
3322,1.0,1,0.05,22
3323,0.0,1,0.05,30
3324,1.0,1,0.05,57
3325,0.0,1,0.05,27
3326,0.0,1,0.05,6
3327,1.0,1,0.05,42
3328,1.0,1,0.05,78
3329,1.0,1,0.05,47
3330,1.0,1,0.05,53
3331,1.0,1,0.05,32
3332,0.0,1,0.05,42
3333,0.0,1,0.05,21
3334,1.0,1,0.05,48
3335,1.0,1,0.05,30
3336,1.0,1,0.05,31
3337,1.0,1,0.05,49
3338,0.0,1,0.05,31
3339,0.0,1,0.05,56
3340,1.0,1,0.05,85
3341,0.0,1,0.05,30
3342,0.0,1,0.05,28
3343,0.0,1,0.05,7
3344,0.0,1,0.05,72
3345,0.0,1,0.05,38
3346,1.0,1,0.05,19
3347,1.0,1,0.05,28
3348,0.0,1,0.05,100
3349,1.0,1,0.05,7
3350,0.0,1,0.05,7
3351,0.0,1,0.05,11
3352,1.0,1,0.05,13
3353,1.0,1,0.05,9
3354,0.0,1,0.05,32
3355,1.0,1,0.05,22
3356,0.0,1,0.05,2
3357,0.0,1,0.05,9
3358,1.0,1,0.05,34
3359,0.0,1,0.05,31
3360,0.0,1,0.05,19
3361,0.0,1,0.05,25
3362,1.0,1,0.05,10
3363,0.0,1,0.05,24
3364,1.0,1,0.05,28
3365,1.0,1,0.05,35
3366,0.0,1,0.05,33
3367,0.0,1,0.05,5
3368,0.0,1,0.05,15
3369,1.0,1,0.05,46
3370,1.0,1,0.05,91
3371,1.0,1,0.05,26
3372,0.0,1,0.05,74
3373,0.0,1,0.05,11
3374,1.0,1,0.05,51
3375,1.0,1,0.05,25
3376,1.0,1,0.05,46
3377,0.0,1,0.05,26
3378,0.0,1,0.05,29
3379,0.0,1,0.05,54
3380,0.0,1,0.05,31
3381,0.0,1,0.05,13
3382,1.0,1,0.05,11
3383,1.0,1,0.05,20
3384,1.0,1,0.05,6
3385,1.0,1,0.05,24
3386,0.0,1,0.05,10
3387,1.0,1,0.05,38
3388,0.0,1,0.05,25
3389,0.0,1,0.05,20
3390,0.0,1,0.05,64
3391,1.0,1,0.05,39
3392,0.0,1,0.05,39
3393,1.0,1,0.05,11
3394,1.0,1,0.05,33
3395,1.0,1,0.05,31
3396,1.0,1,0.05,11
3397,0.0,1,0.05,28
3398,0.0,1,0.05,90
3399,0.0,1,0.05,6
3400,0.0,1,0.05,10
3401,1.0,1,0.05,32
3402,1.0,1,0.05,30
3403,1.0,1,0.05,86
3404,0.0,1,0.05,22
3405,1.0,1,0.05,21
3406,1.0,1,0.05,60
3407,0.0,1,0.05,8
3408,1.0,1,0.05,27
3409,1.0,1,0.05,34
3410,0.0,1,0.05,17
3411,1.0,1,0.05,18
3412,1.0,1,0.05,55
3413,1.0,1,0.05,30
3414,1.0,1,0.05,37
3415,1.0,1,0.05,18
3416,1.0,1,0.05,52
3417,0.0,1,0.05,35
3418,0.0,1,0.05,9
3419,0.0,1,0.05,10
3420,1.0,1,0.05,19
3421,1.0,1,0.05,76
3422,1.0,1,0.05,38
3423,1.0,1,0.05,42
3424,1.0,1,0.05,23
3425,0.0,1,0.05,10
3426,1.0,1,0.05,30
3427,0.0,1,0.05,100
3428,1.0,1,0.05,25
3429,1.0,1,0.05,59
3430,1.0,1,0.05,54
3431,0.0,1,0.05,30
3432,0.0,1,0.05,44
3433,0.0,1,0.05,24
3434,1.0,1,0.05,14
3435,1.0,1,0.05,14
3436,1.0,1,0.05,22
3437,1.0,1,0.05,13
3438,1.0,1,0.05,48
3439,1.0,1,0.05,17
3440,1.0,1,0.05,35
3441,0.0,1,0.05,13
3442,1.0,1,0.05,29
3443,0.0,1,0.05,36
3444,0.0,1,0.05,8
3445,1.0,1,0.05,20
3446,1.0,1,0.05,58
3447,1.0,1,0.05,17
3448,1.0,1,0.05,18
3449,1.0,1,0.05,76
3450,0.0,1,0.05,24
3451,1.0,1,0.05,19
3452,1.0,1,0.05,22
3453,0.0,1,0.05,3
3454,0.0,1,0.05,45
3455,1.0,1,0.05,16
3456,1.0,1,0.05,51
3457,1.0,1,0.05,42
3458,1.0,1,0.05,16
3459,1.0,1,0.05,73
3460,1.0,1,0.05,39
3461,0.0,1,0.05,59
3462,1.0,1,0.05,33
3463,0.0,1,0.05,35
3464,0.0,1,0.05,59
3465,1.0,1,0.05,30
3466,1.0,1,0.05,50
3467,1.0,1,0.05,10
3468,1.0,1,0.05,42
3469,0.0,1,0.05,39
3470,0.0,1,0.05,53
3471,0.0,1,0.05,53
3472,0.0,1,0.05,28
3473,0.0,1,0.05,3
3474,0.0,1,0.05,23
3475,1.0,1,0.05,16
3476,0.0,1,0.05,33
3477,0.0,1,0.05,67
3478,0.0,1,0.05,88
3479,0.0,1,0.05,27
3480,0.0,1,0.05,44
3481,1.0,1,0.05,10
3482,1.0,1,0.05,29
3483,0.0,1,0.05,24
3484,1.0,1,0.05,40
3485,1.0,1,0.05,21
3486,0.0,1,0.05,25
3487,1.0,1,0.05,81
3488,1.0,1,0.05,40
3489,0.0,1,0.05,67
3490,1.0,1,0.05,25
3491,1.0,1,0.05,16
3492,1.0,1,0.05,9
3493,1.0,1,0.05,56
3494,0.0,1,0.05,18
3495,0.0,1,0.05,32
3496,0.0,1,0.05,22
3497,1.0,1,0.05,26
3498,0.0,1,0.05,100
3499,1.0,1,0.05,52
3500,0.0,1,0.05,16
3501,0.0,1,0.05,19
3502,1.0,1,0.05,10
3503,0.0,1,0.05,22
3504,1.0,1,0.05,22
3505,1.0,1,0.05,53
3506,1.0,1,0.05,6
3507,1.0,1,0.05,35
3508,1.0,1,0.05,41
3509,1.0,1,0.05,11
3510,0.0,1,0.05,48
3511,1.0,1,0.05,10
3512,0.0,1,0.05,100
3513,0.0,1,0.05,16
3514,0.0,1,0.05,14
3515,0.0,1,0.05,10
3516,1.0,1,0.05,31
3517,1.0,1,0.05,63
3518,0.0,1,0.05,14
3519,0.0,1,0.05,11
3520,1.0,1,0.05,61
3521,1.0,1,0.05,39
3522,1.0,1,0.05,16
3523,0.0,1,0.05,10
3524,1.0,1,0.05,61
3525,1.0,1,0.05,22
3526,0.0,1,0.05,23
3527,0.0,1,0.05,21
3528,1.0,1,0.05,15
3529,1.0,1,0.05,31
3530,0.0,1,0.05,33
3531,1.0,1,0.05,48
3532,0.0,1,0.05,17
3533,0.0,1,0.05,100
3534,1.0,1,0.05,34
3535,1.0,1,0.05,42
3536,0.0,1,0.05,64
3537,1.0,1,0.05,28
3538,0.0,1,0.05,72
3539,0.0,1,0.05,53
3540,0.0,1,0.05,15
3541,0.0,1,0.05,45
3542,1.0,1,0.05,22
3543,1.0,1,0.05,28
3544,1.0,1,0.05,13
3545,1.0,1,0.05,40
3546,1.0,1,0.05,20
3547,1.0,1,0.05,36
3548,0.0,1,0.05,27
3549,0.0,1,0.05,29
3550,1.0,1,0.05,94
3551,0.0,1,0.05,39
3552,1.0,1,0.05,46
3553,1.0,1,0.05,19
3554,0.0,1,0.05,29
3555,1.0,1,0.05,27
3556,0.0,1,0.05,28
3557,0.0,1,0.05,35
3558,0.0,1,0.05,9
3559,1.0,1,0.05,28
3560,1.0,1,0.05,30
3561,1.0,1,0.05,39
3562,1.0,1,0.05,17
3563,0.0,1,0.05,7
3564,1.0,1,0.05,27
3565,1.0,1,0.05,30
3566,1.0,1,0.05,63
3567,1.0,1,0.05,18
3568,1.0,1,0.05,42
3569,0.0,1,0.05,17
3570,1.0,1,0.05,11
3571,0.0,1,0.05,13
3572,0.0,1,0.05,12
3573,1.0,1,0.05,41
3574,0.0,1,0.05,21
3575,1.0,1,0.05,28
3576,0.0,1,0.05,9
3577,0.0,1,0.05,38
3578,1.0,1,0.05,22
3579,0.0,1,0.05,5
3580,1.0,1,0.05,11
3581,0.0,1,0.05,4
3582,0.0,1,0.05,25
3583,1.0,1,0.05,50
3584,1.0,1,0.05,24
3585,0.0,1,0.05,34
3586,0.0,1,0.05,37
3587,1.0,1,0.05,66
3588,0.0,1,0.05,2
3589,0.0,1,0.05,13
3590,1.0,1,0.05,34
3591,0.0,1,0.05,25
3592,0.0,1,0.05,95
3593,1.0,1,0.05,57
3594,0.0,1,0.05,82
